"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20240212","경춘선","청평","1523","1355","20240215"
"20240212","경강선","초월","1916","1783","20240215"
"20240212","안산선","초지","2879","2629","20240215"
"20240212","4호선","총신대입구(이수)","9924","11112","20240215"
"20240212","경춘선","춘천","1863","1252","20240215"
"20240212","4호선","충무로","10738","11815","20240215"
"20240212","2호선","충정로(경기대입구)","3189","3492","20240215"
"20240212","5호선","충정로(경기대입구)","1104","1204","20240215"
"20240212","경의선","탄현","4428","3977","20240215"
"20240212","장항선","탕정","1079","1142","20240215"
"20240212","7호선","태릉입구","4741","4713","20240215"
"20240212","6호선","태릉입구","3149","3561","20240215"
"20240212","분당선","태평","7798","7520","20240215"
"20240212","경춘선","퇴계원","1931","1785","20240215"
"20240212","경의선","파주","775","698","20240215"
"20240212","경강선","판교","3782","3222","20240215"
"20240212","중앙선","팔당","1077","1119","20240215"
"20240212","경춘선","평내호평","3526","3268","20240215"
"20240212","과천선","평촌","6396","6383","20240215"
"20240212","경부선","평택","13470","13720","20240215"
"20240212","경부선","평택지제","3666","3529","20240215"
"20240212","경의선","풍산","3726","3425","20240215"
"20240212","7호선","하계","8629","8460","20240215"
"20240212","5호선","하남검단산","5311","5050","20240215"
"20240212","5호선","하남시청(덕풍?신장)","4771","4382","20240215"
"20240212","5호선","하남풍산","2200","2222","20240215"
"20240212","7호선","학동","4501","4965","20240215"
"20240212","3호선","학여울","677","734","20240215"
"20240212","6호선","한강진","5711","6548","20240215"
"20240212","경의선","한국항공대","807","844","20240215"
"20240212","경원선","한남","1962","1989","20240215"
"20240212","안산선","한대앞","5116","5085","20240215"
"20240212","4호선","한성대입구(삼선교)","6886","7619","20240215"
"20240212","9호선2~3단계","한성백제","1308","1365","20240215"
"20240212","2호선","한양대","2225","2646","20240215"
"20240212","분당선","한티","7507","7702","20240215"
"20240212","2호선","합정","18460","20077","20240215"
"20240212","6호선","합정","8683","7951","20240215"
"20240212","5호선","행당","3749","3361","20240215"
"20240212","경의선","행신","4794","4749","20240215"
"20240212","4호선","혜화","21992","23568","20240215"
"20240212","수인선","호구포","1721","1890","20240215"
"20240212","경의선","홍대입구","1807","2409","20240215"
"20240212","2호선","홍대입구","61416","61094","20240215"
"20240212","공항철도 1호선","홍대입구","13371","13044","20240215"
"20240212","3호선","홍제","9548","9551","20240215"
"20240212","우이신설선","화계","2083","1979","20240215"
"20240212","5호선","화곡","13983","13717","20240215"
"20240212","6호선","화랑대(서울여대입구)","4903","4214","20240215"
"20240212","경부선","화서","18658","18126","20240215"
"20240212","일산선","화정","9551","10026","20240215"
"20240212","중앙선","회기","12204","14013","20240215"
"20240212","경원선","회룡","7555","7235","20240215"
"20240212","4호선","회현(남대문시장)","11719","12414","20240215"
"20240212","경의선","효창공원앞","1161","1565","20240215"
"20240212","6호선","효창공원앞","3131","2862","20240215"
"20240212","9호선","흑석(중앙대입구)","3639","4088","20240215"
"20240211","우이신설선","4.19민주묘지","1645","1428","20240214"
"20240211","경원선","가능","3729","3439","20240214"
"20240211","3호선","가락시장","3186","3283","20240214"
"20240211","8호선","가락시장","2743","3085","20240214"
"20240211","7호선","가산디지털단지","8861","9123","20240214"
"20240211","경부선","가산디지털단지","4660","6665","20240214"
"20240211","9호선","가양","9123","9686","20240214"
"20240211","우이신설선","가오리","2292","2133","20240214"
"20240211","경의선","가좌","2640","3050","20240214"
"20240211","분당선","가천대","2707","3115","20240214"
"20240211","경춘선","가평","1688","1569","20240214"
"20240211","경인선","간석","3295","2965","20240214"
"20240211","경춘선","갈매","1302","1170","20240214"
"20240211","2호선","강남","23290","23769","20240214"
"20240211","7호선","강남구청","2911","3280","20240214"
"20240211","분당선","강남구청","1905","2220","20240214"
"20240211","5호선","강동","7173","7655","20240214"
"20240211","8호선","강동구청","4030","4166","20240214"
"20240211","경의선","강매","1451","1314","20240214"
"20240211","2호선","강변(동서울터미널)","24743","17084","20240214"
"20240211","5호선","강일","2700","2395","20240214"
"20240211","경춘선","강촌","436","352","20240214"
"20240211","5호선","개롱","2569","2788","20240214"
"20240211","경인선","개봉","11407","11174","20240214"
"20240211","분당선","개포동","2033","2070","20240214"
"20240211","9호선","개화","1134","1003","20240214"
"20240211","5호선","개화산","2760","2776","20240214"
"20240211","5호선","거여","4012","3915","20240214"
"20240211","2호선","건대입구","20833","24739","20240214"
"20240211","7호선","건대입구","6340","6971","20240214"
"20240211","공항철도 1호선","검암","3456","3519","20240214"
"20240211","경강선","경기광주","4246","4087","20240214"
"20240211","과천선","경마공원","440","391","20240214"
"20240211","3호선","경복궁(정부서울청사)","17599","21257","20240214"
"20240211","3호선","경찰병원","2401","2641","20240214"
"20240211","공항철도 1호선","계양","6113","5990","20240214"
"20240211","5호선","고덕","3698","3515","20240214"
"20240211","6호선","고려대(종암)","3193","3264","20240214"
"20240211","수인선","고색","1878","1864","20240214"
"20240211","3호선","고속터미널","53558","31563","20240214"
"20240211","7호선","고속터미널","20448","6660","20240214"
"20240211","9호선","고속터미널","13747","12710","20240214"
"20240211","안산선","고잔","4413","4097","20240214"
"20240211","경의선","곡산","304","282","20240214"
"20240211","경강선","곤지암","2034","1961","20240214"
"20240211","5호선","공덕","4265","4247","20240214"
"20240211","6호선","공덕","6193","6160","20240214"
"20240211","공항철도 1호선","공덕","1567","2342","20240214"
"20240211","경의선","공덕","2173","1691","20240214"
"20240211","7호선","공릉(서울과학기술대)","5259","5675","20240214"
"20240211","9호선","공항시장","1645","1814","20240214"
"20240211","공항철도 1호선","공항화물청사","781","826","20240214"
"20240211","과천선","과천","3392","3086","20240214"
"20240211","경부선","관악","4526","4092","20240214"
"20240211","신림선","관악산(서울대)","2312","2597","20240214"
"20240211","5호선","광나루(장신대)","6487","6454","20240214"
"20240211","경부선","광명","3274","1931","20240214"
"20240211","7호선","광명사거리","10489","10084","20240214"
"20240211","경원선","광운대","3885","3864","20240214"
"20240211","5호선","광화문(세종문화회관)","16483","15833","20240214"
"20240211","6호선","광흥창(서강)","3623","3613","20240214"
"20240211","2호선","교대(법원.검찰청)","7016","8420","20240214"
"20240211","3호선","교대(법원.검찰청)","3888","2119","20240214"
"20240211","경부선","구로","9546","10065","20240214"
"20240211","2호선","구로디지털단지","20525","22130","20240214"
"20240211","분당선","구룡","1186","1208","20240214"
"20240211","중앙선","구리","6800","7022","20240214"
"20240211","9호선","구반포","310","303","20240214"
"20240211","6호선","구산","3701","2921","20240214"
"20240211","분당선","구성","2121","2163","20240214"
"20240211","2호선","구의(광진구청)","9739","10248","20240214"
"20240211","경인선","구일","2750","2846","20240214"
"20240211","3호선","구파발","10970","11283","20240214"
"20240211","중앙선","국수","438","365","20240214"
"20240211","9호선","국회의사당","4146","3979","20240214"
"20240211","7호선","군자(능동)","6548","5855","20240214"
"20240211","5호선","군자(능동)","5177","6381","20240214"
"20240211","경부선","군포","2890","2795","20240214"
"20240211","경춘선","굴봉산","154","143","20240214"
"20240211","5호선","굽은다리(강동구민회관앞)","5237","4971","20240214"
"20240211","경춘선","금곡","815","705","20240214"
"20240211","경의선","금릉","3170","3003","20240214"
"20240211","경부선","금정","14587","14547","20240214"
"20240211","경부선","금천구청","5820","5954","20240214"
"20240211","경의선","금촌","4769","5030","20240214"
"20240211","3호선","금호","3868","3835","20240214"
"20240211","분당선","기흥","4675","4115","20240214"
"20240211","5호선","길동","3803","4045","20240214"
"20240211","4호선","길음","9743","9663","20240214"
"20240211","경춘선","김유정","437","408","20240214"
"20240211","서해선","김포공항","3161","3180","20240214"
"20240211","9호선","김포공항","6406","8473","20240214"
"20240211","5호선","김포공항","7826","6189","20240214"
"20240211","공항철도 1호선","김포공항","8732","4118","20240214"
"20240211","5호선","까치산","13707","14591","20240214"
"20240211","2호선","낙성대(강감찬)","10668","12492","20240214"
"20240211","7호선","남구로","6519","6843","20240214"
"20240211","수인선","남동인더스파크","528","567","20240214"
"20240211","3호선","남부터미널(예술의전당)","15740","11671","20240214"
"20240211","7호선","남성","4710","5074","20240214"
"20240211","경부선","남영","3999","4663","20240214"
"20240211","8호선","남위례","2911","2894","20240214"
"20240211","경춘선","남춘천","2408","2306","20240214"
"20240211","4호선","남태령","655","507","20240214"
"20240211","8호선","남한산성입구(성남법원.검찰청)","6121","5429","20240214"
"20240211","7호선","내방","3884","4211","20240214"
"20240211","9호선","노들","2253","2056","20240214"
"20240211","9호선","노량진","11700","13389","20240214"
"20240211","경부선","노량진","5356","5745","20240214"
"20240211","7호선","노원","13198","14249","20240214"
"20240211","4호선","노원","16360","18770","20240214"
"20240211","3호선","녹번","6449","6360","20240214"
"20240211","6호선","녹사평(용산구청)","3172","3442","20240214"
"20240211","경원선","녹양","2671","2315","20240214"
"20240211","경원선","녹천","2169","1963","20240214"
"20240211","7호선","논현","4001","4739","20240214"
"20240211","경의선","능곡","2456","2452","20240214"
"20240211","8호선","단대오거리","5526","5404","20240214"
"20240211","수인선","달월","63","65","20240214"
"20240211","5호선","답십리","6585","6216","20240214"
"20240211","4호선","당고개","5347","4731","20240214"
"20240211","신림선","당곡","2190","2377","20240214"
"20240211","2호선","당산","7028","7388","20240214"
